stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
density  ,control,y,0,31,31,10,48.020748600014485,,,,,47.99730539997108,48.020748600014485,48.52273570001125,48.52273570001125,48.52273570001125,49.064746399992146,y,1,0.5154356999555603,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
religion  ,control,y,0,32,32,16,49.08849740005098,,,,,49.06645230005961,49.08849740005098,49.58904590003658,49.58904590003658,49.60695080005098,50.11489359999541,y,1,0.4992097000358626,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
conbicer,ccrl,n,0,33,33,5,50.13945620006416,,,,,50.11637329997029,50.13945620006416,50.64007890003268,50.64007890003268,50.65846579999197,51.321438499959186,n,1,0.6783049999503419,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
mifikary,ccrl,n,0,34,34,29,51.34050579997711,,,,,51.32341069995891,51.34050579997711,51.825271200039424,51.825271200039424,51.84252359997481,52.467902500065975,n,1,0.6120557000394911,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
consider  ,control,y,0,35,35,4,52.492339099990204,,,,,52.46916920004878,52.492339099990204,52.99644240003545,52.99644240003545,52.99644240003545,53.64888960006647,y,1,0.6391983999637887,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
potugar,ccrl,n,0,36,36,35,53.67718929995317,,,,,53.650099899969064,53.67718929995317,54.17829780001193,54.17829780001193,54.21078490000218,54.837340599973686,n,1,0.6325934999622405,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
rabigly,ccrl,n,0,37,37,19,54.861584400059655,,,,,54.83855880005285,54.861584400059655,55.362114000017755,55.362114000017755,55.395358499954455,56.08827800001018,n,1,0.6962435999885201,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
menowy,ccrl,n,0,38,38,15,56.11281309998594,,,,,56.08950240002014,56.11281309998594,56.614872699952684,56.614872699952684,56.614872699952684,57.307526999968104,n,1,0.6761575000127777,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
posity,ccrl,n,0,39,39,7,57.33077370002866,,,,,57.30873839999549,57.33077370002866,57.831290300004184,57.831290300004184,57.8495760000078,58.442526799975894,n,1,0.6027375000994653,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
,,,,,,,,,,,,,,,,,,,,,,58.443532600067556,58.465722399996594,63.46431259997189,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
