trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
173,0,173,0,344.6632142999988,,344.57484269999986,10,344.6632142999988,344.6632142999988,0.05906970000069123,346.40012459999707,[0.4816666666666667],[-0.10333333333333333],[1],[0],[0],[1.7668261999970127],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
174,0,174,0,346.5145612999986,,346.40680879999854,10,346.5145612999986,346.5145612999986,0.07391070000085165,348.7865395999979,[-0.17666666666666667],[0.0016666666666666668],[1],[0],[0],[2.306616900001245],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
175,0,175,0,348.8337427000006,,348.7923030999991,5,348.8337427000006,348.8337427000006,0.027977099998679478,350.1409934000003,[0.4266666666666667],[-0.08666666666666667],[1],[0],[0],[1.3211727000016253],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
176,0,176,0,350.23578839999755,,350.14682410000023,10,350.23578839999755,350.23578839999755,0.053769000001921086,353.5431576999981,[0.29333333333333333],[0.48333333333333334],[1],[0],[0],[3.343068799997127],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
177,0,177,0,353.6069314999986,,353.5491650999975,5,353.6069314999986,353.6069314999986,0.029756799998722272,355.3276941999975,[-0.3383333333333333],[-0.09833333333333333],[1],[0],[0],[1.7493613999977242],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
178,0,178,0,355.39100999999937,,355.3333113999979,5,355.39100999999937,355.39100999999937,0.029744400002527982,357.1625002999972,[-0.185],[0.4683333333333333],[1],[0],[0],[1.8000111000001198],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
179,0,179,0,357.26029239999843,,357.16885270000057,10,357.26029239999843,357.26029239999843,0.05509639999945648,360.0145373999985,[0.3333333333333333],[0.3233333333333333],[1],[0],[0],[2.7911862000000838],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
180,0,180,0,360.1131041999979,,360.02043969999795,10,360.1131041999979,360.1131041999979,0.0553552999990643,361.7510201999976,[0.15333333333333332],[0.14166666666666666],[1],[0],[0],[1.6758891000026779],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
181,0,181,0,361.8159175999972,,361.75667350000003,5,361.8159175999972,361.8159175999972,0.030362699999386678,363.3205635999984,[-0.04833333333333333],[-0.16],[1],[0],[0],[1.534163799999078],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
182,0,182,0,363.41658839999945,,363.32614900000044,10,363.41658839999945,363.41658839999945,0.05669769999803975,365.15618109999923,[-0.36333333333333334],[0.13833333333333334],[1],[0],[0],[1.7739083999986178],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
183,0,183,0,365.2524897999974,,365.1618355999999,10,365.2524897999974,365.2524897999974,0.056222499999421416,367.2898021000001,[0.25833333333333336],[0.19333333333333333],[1],[0],[0],[2.0723241999985476],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
184,0,184,0,367.3874732999975,,367.2953911000004,10,367.3874732999975,367.3874732999975,0.05580579999877955,370.07679019999705,[0.49333333333333335],[-0.056666666666666664],[1],[0],[0],[2.7260860999995202],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
185,0,185,0,370.15700989999823,,370.08277950000047,10,370.15700989999823,370.15700989999823,0.05321989999720245,372.4290454999973,[-0.04],[-0.11666666666666667],[1],[0],[0],[2.293685299999197],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
186,0,186,0,372.50944789999994,,372.4351336,10,372.50944789999994,372.50944789999994,0.0524303999991389,374.13193839999803,[-0.47],[0.245],[1],[0],[0],[1.6450158999978157],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
187,0,187,0,374.19566660000055,,374.13851969999814,5,374.19566660000055,374.19566660000055,0.028122600000642706,375.53271459999814,[0.28],[0.225],[1],[0],[0],[1.3667171000015514],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
188,0,188,0,375.630248999998,,375.53850039999816,10,375.630248999998,375.630248999998,0.054615900000499096,377.6347167999993,[-0.5066666666666667],[0.4116666666666667],[1],[0],[0],[2.0422472999998718],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
189,0,189,0,377.71570249999786,,377.64454329999717,5,377.71570249999786,377.71570249999786,0.044858500001282664,379.97241639999993,[0.43166666666666664],[0.32166666666666666],[1],[0],[0],[2.284505799998442],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
190,0,190,0,380.03449349999937,,379.97826239999995,5,380.03449349999937,380.03449349999937,0.028880999998364132,382.59128899999996,[-0.17166666666666666],[-0.35833333333333334],[1],[0],[0],[2.5847767000013846],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
191,0,191,0,382.6539645999983,,382.5970605000002,5,382.6539645999983,382.6539645999983,0.030252799999288982,384.2258527999984,[-0.47333333333333333],[0.008333333333333333],[1],[0],[0],[1.5992092000014964],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
192,0,192,0,384.2891060000002,,384.2316830999989,5,384.2891060000002,384.2891060000002,0.03038379999998142,385.64331239999956,[-0.21666666666666667],[-0.008333333333333333],[1],[0],[0],[1.3818176999993739],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
193,0,193,0,385.7249529999972,,385.64899589999914,10,385.7249529999972,385.7249529999972,0.0544307000018307,387.36177379999936,[-0.11333333333333333],[-0.4],[1],[0],[0],[1.6589481000009982],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
194,0,194,0,387.44342289999986,,387.36770129999786,10,387.44342289999986,387.44342289999986,0.057045400000788504,389.5147545999971,[-0.39666666666666667],[-0.13833333333333334],[1],[0],[0],[2.0906791999987036],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
195,0,195,0,389.5623151,,389.5205026000003,5,389.5623151,389.5623151,0.02875750000021071,391.00009189999764,[0.18166666666666667],[-0.4216666666666667],[1],[0],[0],[1.4514648000003945],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
196,0,196,0,391.0637007000005,,391.0060467999974,5,391.0637007000005,391.0637007000005,0.028581800001120428,392.7849056999985,[-0.05333333333333334],[0.35833333333333334],[1],[0],[0],[1.7510760000004666],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
197,0,197,0,392.8818657999982,,392.7906566999991,10,392.8818657999982,392.8818657999982,0.0545929999971122,395.0194924999996,[-0.10166666666666667],[-0.12166666666666667],[1],[0],[0],[2.174901399997907],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
198,0,198,0,395.10172930000044,,395.0253365999997,10,395.10172930000044,395.10172930000044,0.055798900000809226,397.84069629999794,[0.235],[0.016666666666666666],[1],[0],[0],[2.7602327999993577],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
199,0,199,0,397.9211770999973,,397.84665999999925,10,397.9211770999973,397.9211770999973,0.05542100000093342,399.8922558999984,[-0.37666666666666665],[0.115],[1],[0],[0],[1.9908360999979777],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
