trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
37,0,37,0,67.70380690000093,,67.6286426000006,10,67.70380690000093,67.70380690000093,0.05528009999761707,69.27535169999828,[0.12166666666666667],[0.0],[1],[0],[0],[1.5920963999997184],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
38,0,38,0,69.3398159999997,,69.2812128000005,5,69.3398159999997,69.3398159999997,0.029991100000188453,70.6455438999983,[0.4483333333333333],[0.08166666666666667],[1],[0],[0],[1.334953300000052],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
39,0,39,0,70.72390760000053,,70.65139569999883,10,70.72390760000053,70.72390760000053,0.053159200000663986,73.29590660000031,[-0.43666666666666665],[-0.42],[1],[0],[0],[2.5920411000006425],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
40,0,40,0,73.36050550000073,,73.30168029999913,5,73.36050550000073,73.36050550000073,0.028609600001800572,74.7329333000016,[-0.37166666666666665],[0.41],[1],[0],[0],[1.4032729999998992],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
41,0,41,0,74.8118942000001,,74.73863300000085,10,74.8118942000001,74.8118942000001,0.05109529999754159,75.98166270000002,[-0.06333333333333334],[0.14666666666666667],[1],[0],[0],[1.1925044000017806],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
42,0,42,0,76.04743009999947,,75.9875334999997,5,76.04743009999947,76.04743009999947,0.029407900001388043,76.93522769999981,[-0.17833333333333334],[0.14666666666666667],[1],[0],[0],[0.9189415000000736],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
43,0,43,0,76.99752520000038,,76.94090829999914,5,76.99752520000038,76.99752520000038,0.02758170000015525,77.83516750000126,[-0.375],[0.0016666666666666668],[1],[0],[0],[0.867273900003056],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
44,0,44,0,77.9326499000017,,77.84098380000069,10,77.9326499000017,77.9326499000017,0.055600600000616396,79.20232730000134,[0.39166666666666666],[0.2633333333333333],[1],[0],[0],[1.306421400000545],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
45,0,45,0,79.2834045999989,,79.20812139999907,10,79.2834045999989,79.2834045999989,0.05390819999956875,80.98898510000072,[0.25],[0.11666666666666667],[1],[0],[0],[1.7275546999990183],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
46,0,46,0,81.05247149999923,,80.99482070000158,5,81.05247149999923,81.05247149999923,0.02901479999854928,82.12481670000125,[0.09333333333333334],[0.19],[1],[0],[0],[1.1016254999994999],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
47,0,47,0,82.18694569999934,,82.13032720000047,5,82.18694569999934,82.18694569999934,0.029175400002714014,84.2258365000016,[-0.335],[-0.17666666666666667],[1],[0],[0],[2.0669005999989167],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
48,0,48,0,84.32271210000181,,84.23167639999883,10,84.32271210000181,84.32271210000181,0.054490799997438444,85.52634970000145,[0.17333333333333334],[0.08166666666666667],[1],[0],[0],[1.2408462000021245],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
49,0,49,0,85.58978059999936,,85.53206770000179,5,85.58978059999936,85.58978059999936,0.0286898000013025,87.27959900000133,[-0.15],[-0.3233333333333333],[1],[0],[0],[1.7194376999977976],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
50,0,50,0,87.35966660000122,,87.28523169999971,10,87.35966660000122,87.35966660000122,0.05385540000133915,89.56363920000149,[-0.18],[-0.47],[1],[0],[0],[2.2252058000012767],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
51,0,51,0,89.66123629999856,,89.56949860000168,10,89.66123629999856,89.66123629999856,0.056718700001511024,91.19895689999976,[0.2833333333333333],[0.27666666666666667],[1],[0],[0],[1.5733507000004465],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
52,0,52,0,91.29738559999896,,91.20478649999859,10,91.29738559999896,91.29738559999896,0.05531150000024354,93.40168679999988,[-0.4683333333333333],[-0.47],[1],[0],[0],[2.142309499999101],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
53,0,53,0,93.46552829999928,,93.40762739999991,5,93.46552829999928,93.46552829999928,0.030165499996655853,94.670552399999,[0.25333333333333335],[0.3983333333333333],[1],[0],[0],[1.233459800001583],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
54,0,54,0,94.75099820000105,,94.67633500000011,10,94.75099820000105,94.75099820000105,0.054736900001444155,98.55776809999952,[-0.43],[-0.4483333333333333],[1],[0],[0],[3.8271988999986206],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
55,0,55,0,98.6212259999993,,98.56358430000182,5,98.6212259999993,98.6212259999993,0.02938960000028601,99.94208580000122,[-0.335],[0.435],[1],[0],[0],[1.3496687000006204],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
56,0,56,0,100.023277100001,,99.94791930000065,10,100.023277100001,100.023277100001,0.05322620000151801,101.81000520000089,[-0.2916666666666667],[-0.17833333333333334],[1],[0],[0],[1.8095195999994758],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
57,0,57,0,101.8747723000015,,101.81589940000049,5,101.8747723000015,101.8747723000015,0.02984949999881792,103.01383980000173,[-0.19333333333333333],[-0.14333333333333334],[1],[0],[0],[1.1687314999981027],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
58,0,58,0,103.09338940000089,,103.01953389999835,10,103.09338940000089,103.09338940000089,0.0537847999985388,104.76381849999962,[0.31166666666666665],[-0.44666666666666666],[1],[0],[0],[1.6910819000004267],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
59,0,59,0,104.86131949999981,,104.76972880000176,10,104.86131949999981,104.86131949999981,0.05595240000184276,106.63264980000167,[0.23833333333333334],[-0.025],[1],[0],[0],[1.8076849999997648],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
60,0,60,0,106.68001949999962,,106.63843679999991,5,106.68001949999962,106.68001949999962,0.028374600002280204,108.05058009999993,[0.12],[0.37833333333333335],[1],[0],[0],[1.3843975000017963],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
61,0,61,0,108.1325367999998,,108.05619450000086,10,108.1325367999998,108.1325367999998,0.05641780000223662,109.1685890000008,[-0.07666666666666666],[0.21],[1],[0],[0],[1.0565960999992967],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
62,0,62,0,109.23308049999832,,109.17456949999905,5,109.23308049999832,109.23308049999832,0.02924410000196076,110.57130680000046,[-0.26666666666666666],[-0.38166666666666665],[1],[0],[0],[1.3676047000008111],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
63,0,63,0,110.66780189999918,,110.58511310000176,10,110.66780189999918,110.66780189999918,0.05770190000112052,111.68776219999927,[0.02666666666666667],[0.3983333333333333],[1],[0],[0],[1.046951900003478],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
64,0,64,0,111.78549890000068,,111.69369440000082,10,111.78549890000068,111.78549890000068,0.0574767999969481,112.94000020000021,[-0.15333333333333332],[0.42833333333333334],[1],[0],[0],[1.189519499999733],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
65,0,65,0,113.00478450000082,,112.94577819999904,5,113.00478450000082,113.00478450000082,0.029785200000333134,115.07503500000166,[0.435],[-0.4066666666666667],[1],[0],[0],[2.1000997999981337],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
66,0,66,0,115.17263269999967,,115.08083550000083,10,115.17263269999967,115.17263269999967,0.06351720000020578,116.37689909999972,[-0.4],[0.28833333333333333],[1],[0],[0],[1.2332827000027464],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
67,0,67,0,116.45920430000115,,116.38273090000075,10,116.45920430000115,116.45920430000115,0.0556261000019731,118.01162850000037,[0.505],[-0.14333333333333334],[1],[0],[0],[1.5738760999993247],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
68,0,68,0,118.09245169999849,,118.01745129999836,10,118.09245169999849,118.09245169999849,0.054168400001799455,119.39684689999922,[-0.09333333333333334],[0.023333333333333334],[1],[0],[0],[1.3259277999968617],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
69,0,69,0,119.44391479999831,,119.40277350000179,5,119.44391479999831,119.44391479999831,0.028111499999795342,120.84762549999868,[0.006666666666666667],[-0.46],[1],[0],[0],[1.4173856999987038],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
70,0,70,0,120.92968979999932,,120.85340609999912,10,120.92968979999932,120.92968979999932,0.05562400000053458,122.9664989999983,[0.056666666666666664],[-0.07],[1],[0],[0],[2.0580972000025213],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
71,0,71,0,123.01448719999826,,122.97236949999933,5,123.01448719999826,123.01448719999826,0.0288663000028464,123.86923519999982,[-0.07],[-0.03833333333333333],[1],[0],[0],[0.8686496999980591],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
72,0,72,0,123.9319925000018,,123.87497010000152,5,123.9319925000018,123.9319925000018,0.029555500001151813,125.40415639999992,[-0.3516666666666667],[-0.41833333333333333],[1],[0],[0],[1.5003758999991987],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
73,0,73,0,125.4844187000017,,125.41000970000096,10,125.4844187000017,125.4844187000017,0.05487379999976838,126.68743739999991,[-0.43666666666666665],[0.345],[1],[0],[0],[1.2232002999990073],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
74,0,74,0,126.78525140000056,,126.69317090000186,10,126.78525140000056,126.78525140000056,0.056147800001781434,128.2561491000015,[0.31166666666666665],[0.12166666666666667],[1],[0],[0],[1.5075013999994553],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
75,0,75,0,128.32097250000152,,128.26208229999975,5,128.32097250000152,128.32097250000152,0.02979350000168779,129.60763009999937,[-0.4666666666666667],[0.015],[1],[0],[0],[1.3164250000008906],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
76,0,76,0,129.6886114000008,,129.61324830000012,10,129.6886114000008,129.6886114000008,0.05520769999930053,131.09186639999825,[0.16],[-0.09166666666666666],[1],[0],[0],[1.4240443000016967],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
77,0,77,0,131.19075099999827,,131.09759380000105,10,131.19075099999827,131.19075099999827,0.05607449999661185,132.82810719999907,[-0.44],[-0.26],[1],[0],[0],[1.6751382000002195],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
78,0,78,0,132.9086056999986,,132.83412189999945,10,132.9086056999986,132.9086056999986,0.054386499999964144,134.27975359999982,[0.2683333333333333],[0.041666666666666664],[1],[0],[0],[1.3918898999982048],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
79,0,79,0,134.37819799999852,,134.28572340000028,10,134.37819799999852,134.37819799999852,0.056559299999207724,135.41416369999934,[0.46166666666666667],[0.03],[1],[0],[0],[1.0725595999974757],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
80,0,80,0,135.46159540000008,,135.42004530000122,5,135.46159540000008,135.46159540000008,0.028266000001167413,136.63327059999938,[-0.021666666666666667],[0.38666666666666666],[1],[0],[0],[1.1856434000001173],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
81,0,81,0,136.72962069999994,,136.63914419999855,10,136.72962069999994,136.72962069999994,0.057052200001635356,137.79944049999904,[-0.445],[0.24],[1],[0],[0],[1.1039104000010411],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
82,0,82,0,137.86497009999948,,137.80513150000115,5,137.86497009999948,137.86497009999948,0.029201899997133296,139.28520740000022,[0.17333333333333334],[-0.24666666666666667],[1],[0],[0],[1.4514288999998826],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
83,0,83,0,139.3825735999999,,139.29281550000087,10,139.3825735999999,139.3825735999999,0.054708200001186924,140.6197319999992,[0.42833333333333334],[0.3383333333333333],[1],[0],[0],[1.2731366000007256],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
84,0,84,0,140.7181798999991,,140.62561170000117,10,140.7181798999991,140.7181798999991,0.056784299998980714,142.72295170000143,[-0.18666666666666668],[0.23333333333333334],[1],[0],[0],[2.041158700001688],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
85,0,85,0,142.80287600000156,,142.72877169999992,10,142.80287600000156,142.80287600000156,0.054248399999778485,144.74004219999915,[0.275],[0.008333333333333333],[1],[0],[0],[1.9576677000004565],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
86,0,86,0,144.82303429999956,,144.74577940000017,10,144.82303429999956,144.82303429999956,0.05335250000280212,147.16062339999917,[0.12],[-0.26166666666666666],[1],[0],[0],[2.362068900001759],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
87,0,87,0,147.2240668000013,,147.16662260000157,5,147.2240668000013,147.2240668000013,0.02891020000242861,148.27818320000006,[0.058333333333333334],[-0.415],[1],[0],[0],[1.0831270999988192],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
88,0,88,0,148.34289559999888,,148.28380000000107,5,148.34289559999888,148.34289559999888,0.03066920000128448,149.38039310000022,[0.24],[0.135],[1],[0],[0],[1.0665190999970946],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
89,0,89,0,149.4434982999992,,149.38621879999846,5,149.4434982999992,149.4434982999992,0.031070499997440493,150.44903980000163,[0.33166666666666667],[-0.33],[1],[0],[0],[1.0324273000005633],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
90,0,90,0,150.51179150000098,,150.45499230000132,5,150.51179150000098,150.51179150000098,0.02980770000067423,151.63456020000012,[0.08],[0.21166666666666667],[1],[0],[0],[1.1504755999994813],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
91,0,91,0,151.69606320000094,,151.64029149999988,5,151.69606320000094,151.69606320000094,0.02940610000223387,152.96820989999833,[0.16],[-0.44166666666666665],[1],[0],[0],[1.2991633999990881],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
92,0,92,0,153.06455070000084,,152.97391440000138,10,153.06455070000084,153.06455070000084,0.05549809999865829,154.2177601000003,[-0.4633333333333333],[0.23833333333333334],[1],[0],[0],[1.1889588000012736],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
93,0,93,0,154.3154949000018,,154.2234798999998,10,154.3154949000018,154.3154949000018,0.05542990000321879,155.81942889999846,[-0.16666666666666666],[-0.16333333333333333],[1],[0],[0],[1.541173900001013],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
94,0,94,0,155.9013898000012,,155.8253282000005,10,155.9013898000012,155.9013898000012,0.05574689999775728,158.90651889999936,[-0.37333333333333335],[0.1],[1],[0],[0],[3.026137699998799],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
95,0,95,0,158.95368940000117,,158.91234859999895,5,158.95368940000117,158.95368940000117,0.02839250000033644,161.0920092999986,[0.27],[-0.48],[1],[0],[0],[2.1519507999983034],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
96,0,96,0,161.19233059999897,,161.09782529999939,10,161.19233059999897,161.19233059999897,0.05645790000198758,163.16052090000085,[-0.22666666666666666],[-0.39666666666666667],[1],[0],[0],[2.006923299999471],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
97,0,97,0,163.24237670000002,,163.1664277000018,10,163.24237670000002,163.24237670000002,0.05553230000077747,164.4456977000009,[-0.445],[0.3333333333333333],[1],[0],[0],[1.2244215999999142],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
98,0,98,0,164.54308010000022,,164.4517358000012,10,164.54308010000022,164.54308010000022,0.05577659999835305,165.5805423999991,[-0.09333333333333334],[0.43],[1],[0],[0],[1.0738367999983893],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
99,0,99,0,165.6278972,,165.58638490000158,5,165.6278972,165.6278972,0.028677300000708783,167.15099850000115,[-0.39166666666666666],[-0.4683333333333333],[1],[0],[0],[1.5365955000015674],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
100,0,100,0,167.21359600000142,,167.15684049999982,5,167.21359600000142,167.21359600000142,0.028058100000635022,168.36656869999933,[0.03333333333333333],[0.3383333333333333],[1],[0],[0],[1.1823221999984526],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
101,0,101,0,168.430881100001,,168.3723257999991,5,168.430881100001,168.430881100001,0.029373699999268865,169.6030142999989,[0.23166666666666666],[0.42],[1],[0],[0],[1.2019724999991013],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
102,0,102,0,169.66623289999916,,169.60867270000017,5,169.66623289999916,169.66623289999916,0.028988600002776366,171.5867943000012,[-0.34],[-0.11166666666666666],[1],[0],[0],[1.9497224999977334],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
103,0,103,0,171.65156399999978,,171.59282399999938,5,171.65156399999978,171.65156399999978,0.02823089999947115,172.73758109999835,[-0.11],[-0.37166666666666665],[1],[0],[0],[1.1171226000005845],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
104,0,104,0,172.8365980000017,,172.74333860000115,10,172.8365980000017,172.8365980000017,0.06946769999922253,175.17382200000065,[0.3616666666666667],[-0.008333333333333333],[1],[0],[0],[2.3616201000004367],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
105,0,105,0,175.23849609999888,,175.17977610000162,5,175.23849609999888,175.23849609999888,0.028938899999047862,176.8288274000006,[-0.08833333333333333],[-0.056666666666666664],[1],[0],[0],[1.6207500000018626],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
106,0,106,0,176.89126709999982,,176.8344978999994,5,176.89126709999982,176.89126709999982,0.028781699998944532,178.59527929999967,[-0.4116666666666667],[-0.23],[1],[0],[0],[1.7326241999980994],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
107,0,107,0,178.64186619999964,,178.60105860000112,5,178.64186619999964,178.64186619999964,0.028498399999079993,180.23424800000066,[-0.03166666666666667],[0.018333333333333333],[1],[0],[0],[1.6048713000018324],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
108,0,108,0,180.3105328999991,,180.245836099999,5,180.3105328999991,180.3105328999991,0.04193039999881876,181.44954599999983,[0.48333333333333334],[0.34833333333333333],[1],[0],[0],[1.1637279000024137],['target'],492063,001,2024-10-10_15h34.59.354,visual_search_exp,2024.1.5,None,2024-10-10 15h35.09.444867 +0530,
