trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
86,0,86,0,153.44704329999877,,153.3898713999988,5,153.44704329999877,153.44704329999877,0.027312899997923523,154.81847689999995,[-0.055],[0.13333333333333333],[1],[0],[0],[1.4017153999993752],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
87,0,87,0,154.86582849999832,,154.82422699999734,5,154.86582849999832,154.86582849999832,0.02801539999927627,156.10306320000018,[0.235],[0.0033333333333333335],[1],[0],[0],[1.2514317999994091],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
88,0,88,0,156.2000569999982,,156.1129218999995,10,156.2000569999982,156.2000569999982,0.0668260000020382,157.33611820000078,[0.43666666666666665],[0.2866666666666667],[1],[0],[0],[1.1577930999992532],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
89,0,89,0,157.40125529999932,,157.3431189999974,5,157.40125529999932,157.40125529999932,0.031248100000084378,159.0067339999987,[0.06333333333333334],[-0.47],[1],[0],[0],[1.6330669999988459],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
90,0,90,0,159.10316429999875,,159.01262339999812,10,159.10316429999875,159.10316429999875,0.05676060000041616,160.14115859999947,[0.36666666666666664],[0.03166666666666667],[1],[0],[0],[1.07231899999897],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
91,0,91,0,160.2051474,,160.1472584999974,5,160.2051474,160.2051474,0.029206899998825975,161.05987219999952,[0.23666666666666666],[-0.16333333333333333],[1],[0],[0],[0.884073699999135],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
92,0,92,0,161.1554819999983,,161.0657754999993,10,161.1554819999983,161.1554819999983,0.05688869999721646,162.59303240000008,[-0.41833333333333333],[-0.18],[1],[0],[0],[1.4710024999985762],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
93,0,93,0,162.65734370000064,,162.5989140999991,5,162.65734370000064,162.65734370000064,0.03091350000249804,164.37919989999864,[0.3616666666666667],[0.29],[1],[0],[0],[1.7499422999972012],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
94,0,94,0,164.4424184999989,,164.38545800000065,5,164.4424184999989,164.4424184999989,0.029400399998849025,165.51290209999934,[0.33],[0.025],[1],[0],[0],[1.098776499999076],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
95,0,95,0,165.56092879999778,,165.51879299999928,5,165.56092879999778,165.56092879999778,0.02782619999925373,166.6153443000003,[0.435],[0.265],[1],[0],[0],[1.0692267999984324],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
96,0,96,0,166.71165479999763,,166.62672939999902,10,166.71165479999763,166.71165479999763,0.0560879999975441,168.28158749999784,[0.03166666666666667],[-0.3283333333333333],[1],[0],[0],[1.6007223000015074],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
97,0,97,0,168.3470774999987,,168.28750509999736,5,168.3470774999987,168.3470774999987,0.029708699999901,169.7679719000007,[-0.0016666666666666668],[-0.325],[1],[0],[0],[1.451430100001744],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
98,0,98,0,169.84911739999734,,169.77378680000038,10,169.84911739999734,169.84911739999734,0.05491439999968861,171.48551079999743,[-0.37833333333333335],[-0.021666666666666667],[1],[0],[0],[1.657506999999896],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
99,0,99,0,171.55078439999852,,171.49136279999948,5,171.55078439999852,171.55078439999852,0.0306230999995023,173.4561520999996,[-0.07333333333333333],[-0.18666666666666668],[1],[0],[0],[1.934731000001193],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
100,0,100,0,173.5194440999985,,173.46250679999866,5,173.5194440999985,173.5194440999985,0.029637200001161546,175.35866560000068,[-0.44166666666666665],[0.37666666666666665],[1],[0],[0],[1.866947300000902],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
101,0,101,0,175.4546526999984,,175.3661546000003,10,175.4546526999984,175.4546526999984,0.05773330000010901,176.72479589999784,[0.2966666666666667],[0.465],[1],[0],[0],[1.3017204999996466],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
102,0,102,0,176.80560889999833,,176.73072909999973,10,176.80560889999833,176.80560889999833,0.05166779999854043,178.52795780000088,[-0.435],[-0.46166666666666667],[1],[0],[0],[1.7460637000003771],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
103,0,103,0,178.6420431000006,,178.53772129999925,10,178.6420431000006,178.6420431000006,0.08449649999965914,180.96314089999942,[0.4],[-0.195],[1],[0],[0],[2.3424822999986645],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
104,0,104,0,181.0276152999977,,180.9691903999992,5,181.0276152999977,181.0276152999977,0.026739500000985572,182.28374899999835,[-0.36],[0.41],[1],[0],[0],[1.2884163000016997],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
105,0,105,0,182.3459817999974,,182.28961060000074,5,182.3459817999974,182.3459817999974,0.028640500000619795,183.86726389999967,[0.48833333333333334],[0.021666666666666667],[1],[0],[0],[1.5496314000010898],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
106,0,106,0,183.96432819999973,,183.8735921999978,10,183.96432819999973,183.96432819999973,0.05539219999991474,184.73430949999965,[0.03833333333333333],[0.21833333333333332],[1],[0],[0],[0.8057565000017348],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
107,0,107,0,184.8312823999986,,184.74047869999777,10,184.8312823999986,184.8312823999986,0.06061039999985951,186.36940709999908,[0.095],[0.44166666666666665],[1],[0],[0],[1.5688840000002529],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
108,0,108,0,186.41680730000007,,186.37530569999944,5,186.41680730000007,186.41680730000007,0.028851899998699082,187.88785409999764,[0.27],[-0.265],[1],[0],[0],[1.4843541000009282],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
109,0,109,0,187.93538089999856,,187.89364379999824,5,187.93538089999856,187.93538089999856,0.02924189999976079,189.27248319999853,[0.26666666666666666],[0.34833333333333333],[1],[0],[0],[1.3502133000001777],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
110,0,110,0,189.3192154999997,,189.27837259999797,5,189.3192154999997,189.3192154999997,0.027905599999940023,190.3575724000002,[-0.03833333333333333],[0.3016666666666667],[1],[0],[0],[1.0518422999994073],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
111,0,111,0,190.4542892999998,,190.36356729999898,10,190.4542892999998,190.4542892999998,0.058702800000901334,191.9587148999999,[-0.195],[-0.405],[1],[0],[0],[1.5371817000013834],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
112,0,112,0,192.0556848999986,,191.96462640000027,10,192.0556848999986,192.0556848999986,0.05677830000058748,193.32753369999773,[0.22666666666666666],[-0.12833333333333333],[1],[0],[0],[1.3067550999985542],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
113,0,113,0,193.42509860000064,,193.33342819999962,10,193.42509860000064,193.42509860000064,0.056576200000563404,196.3629062,[-0.45],[0.48],[1],[0],[0],[2.9736052000007476],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
114,0,114,0,196.4280289999988,,196.3688349999975,5,196.4280289999988,196.4280289999988,0.03378050000173971,197.88192779999736,[-0.03166666666666667],[-0.375],[1],[0],[0],[1.4799251000004006],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
115,0,115,0,197.92954119999922,,197.8878741999979,5,197.92954119999922,197.92954119999922,0.028955199999472825,199.5005060000003,[-0.5016666666666667],[-0.205],[1],[0],[0],[1.5843013000012434],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
116,0,116,0,199.54827429999932,,199.50628209999923,5,199.54827429999932,199.54827429999932,0.027621799999906216,200.48597329999757,[-0.10166666666666667],[0.045],[1],[0],[0],[0.9526740000001155],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
117,0,117,0,200.58190990000003,,200.49166970000078,10,200.58190990000003,200.58190990000003,0.05867999999827589,202.0193263000001,[0.27666666666666667],[-0.4033333333333333],[1],[0],[0],[1.4696279999989201],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
118,0,118,0,202.11673859999792,,202.0253073999993,10,202.11673859999792,202.11673859999792,0.058762900000147056,203.1873904999993,[0.20666666666666667],[-0.43],[1],[0],[0],[1.103996999998344],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
119,0,119,0,203.25215359999856,,203.19362550000005,5,203.25215359999856,203.25215359999856,0.028940899999724934,204.4559432999995,[-0.023333333333333334],[-0.041666666666666664],[1],[0],[0],[1.2340035000015632],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
120,0,120,0,204.53625749999992,,204.46248249999917,10,204.53625749999992,204.53625749999992,0.05568990000028862,206.17366649999894,[0.23666666666666666],[0.06166666666666667],[1],[0],[0],[1.656200200002786],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
121,0,121,0,206.27203919999738,,206.17952549999973,10,206.27203919999738,206.27203919999738,0.05806700000175624,207.77690710000024,[0.40166666666666667],[0.38333333333333336],[1],[0],[0],[1.5399872999987565],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
122,0,122,0,207.87324029999945,,207.78276489999917,10,207.87324029999945,207.87324029999945,0.055641999999352265,210.31278609999936,[-0.17],[-0.07666666666666666],[1],[0],[0],[2.474932799999806],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
123,0,123,0,210.40968839999914,,210.31900099999984,10,210.40968839999914,210.40968839999914,0.05581719999827328,212.0641328999991,[-0.405],[0.02],[1],[0],[0],[1.6899644000004628],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
124,0,124,0,212.16104160000032,,212.07113799999934,10,212.16104160000032,212.16104160000032,0.06477470000027097,214.14955349999946,[0.355],[-0.24833333333333332],[1],[0],[0],[2.014473800001724],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
125,0,125,0,214.21420020000005,,214.15538949999973,5,214.21420020000005,214.21420020000005,0.030962500000896398,215.76868839999952,[-0.355],[0.25333333333333335],[1],[0],[0],[1.5830079000006663],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
126,0,126,0,215.83244639999975,,215.77442599999995,5,215.83244639999975,215.83244639999975,0.028802500000892906,216.66941339999903,[-0.08166666666666667],[0.24333333333333335],[1],[0],[0],[0.8666656999994302],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
127,0,127,0,216.7329056999988,,216.67537729999822,5,216.7329056999988,216.7329056999988,0.02838060000067344,217.90421810000043,[0.19833333333333333],[0.44],[1],[0],[0],[1.2010107999994943],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
128,0,128,0,218.0021921999978,,217.91020840000056,10,218.0021921999978,218.0021921999978,0.05806230000234791,219.0552201999999,[-0.43166666666666664],[0.49666666666666665],[1],[0],[0],[1.087632400001894],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
129,0,129,0,219.1369330999987,,219.0611761,10,219.1369330999987,219.1369330999987,0.05527300000176183,220.69030759999805,[-0.07],[-0.07333333333333333],[1],[0],[0],[1.5743819999988773],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
130,0,130,0,220.7874598999988,,220.6962590999974,10,220.7874598999988,220.7874598999988,0.05526629999803845,222.14331219999804,[0.14333333333333334],[-0.09166666666666666],[1],[0],[0],[1.3924074999995355],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
131,0,131,0,222.20700329999818,,222.1492392,5,222.20700329999818,222.20700329999818,0.030835600002319552,223.64542470000015,[-0.29833333333333334],[-0.13166666666666665],[1],[0],[0],[1.4657812000004924],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
132,0,132,0,223.74105249999775,,223.6512636999978,10,223.74105249999775,223.74105249999775,0.05780370000138646,225.3782085999992,[0.28],[-0.44666666666666666],[1],[0],[0],[1.669770000000426],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
133,0,133,0,225.4766071999984,,225.38434629999756,10,225.4766071999984,225.4766071999984,0.05811840000023949,227.56457989999763,[-0.015],[-0.31833333333333336],[1],[0],[0],[2.1228864999975485],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
134,0,134,0,227.62873119999858,,227.57073979999768,5,227.62873119999858,227.62873119999858,0.028096300000470364,228.88525599999775,[-0.22],[0.03666666666666667],[1],[0],[0],[1.2869872999981453],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
135,0,135,0,228.96350189999794,,228.8910122999987,10,228.96350189999794,228.96350189999794,0.05126319999908446,230.88512139999875,[0.46166666666666667],[0.37333333333333335],[1],[0],[0],[1.9434858999993594],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
136,0,136,0,230.9818099999975,,230.89101619999929,10,230.9818099999975,230.9818099999975,0.05616279999958351,232.77025270000013,[-0.15166666666666667],[0.21166666666666667],[1],[0],[0],[1.8236879000032786],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
137,0,137,0,232.81704519999766,,232.7763644000006,5,232.81704519999766,232.81704519999766,0.02843399999983376,235.29171669999778,[0.42833333333333334],[-0.4483333333333333],[1],[0],[0],[2.4874819999968167],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
138,0,138,0,235.38765469999998,,235.29744149999897,10,235.38765469999998,235.38765469999998,0.05191199999899254,237.02533480000056,[0.058333333333333334],[-0.33166666666666667],[1],[0],[0],[1.676609300000564],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
139,0,139,0,237.1220202000004,,237.03120829999898,10,237.1220202000004,237.1220202000004,0.05376629999955185,239.09417779999785,[-0.043333333333333335],[0.37166666666666665],[1],[0],[0],[2.009810200001084],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
140,0,140,0,239.1583537999977,,239.10027350000018,5,239.1583537999977,239.1583537999977,0.027561700000660494,241.2318841999986,[-0.27],[-0.26666666666666666],[1],[0],[0],[2.1044695999989926],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
141,0,141,0,241.32656339999812,,241.23801909999747,10,241.32656339999812,241.32656339999812,0.0546396999998251,242.7633833,[0.015],[0.11666666666666667],[1],[0],[0],[1.4715002000011737],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
142,0,142,0,242.86218889999873,,242.76930749999883,10,242.86218889999873,242.86218889999873,0.056704000002355315,244.03434249999918,[-0.4033333333333333],[-0.06666666666666667],[1],[0],[0],[1.2087800000008428],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
143,0,143,0,244.09674599999926,,244.04604059999838,5,244.09674599999926,244.09674599999926,0.037515299998631235,246.3177923000003,[-0.14833333333333334],[0.47],[1],[0],[0],[2.2363623999990523],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
144,0,144,0,246.44922419999784,,246.32758009999816,10,246.44922419999784,246.44922419999784,0.08034639999823412,248.15307299999768,[0.43166666666666664],[0.11666666666666667],[1],[0],[0],[1.7469111000027624],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
145,0,145,0,248.2173115000005,,248.15898430000016,5,248.2173115000005,248.2173115000005,0.02996780000103172,249.6391283999983,[-0.07833333333333334],[0.3283333333333333],[1],[0],[0],[1.4508603000031144],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
146,0,146,0,249.7023122999999,,249.6449791999985,5,249.7023122999999,249.7023122999999,0.02942559999792138,250.87344819999998,[-0.4],[0.465],[1],[0],[0],[1.1997228000000177],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
147,0,147,0,250.9209965000009,,250.87930960000085,5,250.9209965000009,250.9209965000009,0.02903340000193566,252.45949339999788,[0.34],[-0.215],[1],[0],[0],[1.551698100000067],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
148,0,148,0,252.5554607999984,,252.46534149999934,10,252.5554607999984,252.5554607999984,0.057033599998248974,254.92799469999954,[0.135],[-0.37166666666666665],[1],[0],[0],[2.406253099998139],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
149,0,149,0,254.97479969999767,,254.93391619999966,5,254.97479969999767,254.97479969999767,0.02667720000317786,256.9979652000002,[0.11333333333333333],[0.24833333333333332],[1],[0],[0],[2.037911299998086],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
150,0,150,0,257.0944686999974,,257.0040207999991,10,257.0944686999974,257.0944686999974,0.05557500000213622,258.43158459999904,[0.26],[0.38666666666666666],[1],[0],[0],[1.3726982999978645],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
151,0,151,0,258.49504709999746,,258.43744929999957,5,258.49504709999746,258.49504709999746,0.030005000000528526,259.7511272999982,[-0.17],[0.395],[1],[0],[0],[1.284274400000868],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
152,0,152,0,259.8137925999981,,259.7569307999984,5,259.8137925999981,259.8137925999981,0.02732100000139326,261.8352522999994,[0.36333333333333334],[0.2916666666666667],[1],[0],[0],[2.051667499999894],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
153,0,153,0,261.8829517999984,,261.84104379999917,5,261.8829517999984,261.8829517999984,0.02982989999873098,263.22024939999756,[-0.29333333333333333],[-0.03333333333333333],[1],[0],[0],[1.3500585000001593],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
154,0,154,0,263.3172625999978,,263.2261112999986,10,263.3172625999978,263.3172625999978,0.055719300002238015,264.62161259999993,[-0.31666666666666665],[0.4],[1],[0],[0],[1.3403708999976516],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
155,0,155,0,264.71958209999866,,264.62769689999914,10,264.71958209999866,264.71958209999866,0.053345799999078736,266.155945399998,[-0.195],[0.27],[1],[0],[0],[1.475626999999804],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
156,0,156,0,266.2212565000009,,266.1618378999992,5,266.2212565000009,266.2212565000009,0.02936220000265166,267.508180599998,[0.5],[0.19],[1],[0],[0],[1.3175959000000148],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
157,0,157,0,267.58871969999745,,267.51402569999846,10,267.58871969999745,267.58871969999745,0.05095749999964028,269.0921481000005,[0.006666666666666667],[0.43],[1],[0],[0],[1.527962000000116],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
158,0,158,0,269.1903646999999,,269.0980488999994,10,269.1903646999999,269.1903646999999,0.058141100002103485,270.67807249999896,[0.4816666666666667],[-0.25166666666666665],[1],[0],[0],[1.5225035000003118],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
159,0,159,0,270.7753377000008,,270.6839555000006,10,270.7753377000008,270.7753377000008,0.05730070000208798,272.6797774000006,[0.008333333333333333],[-0.385],[1],[0],[0],[1.9391675000006217],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
160,0,160,0,272.7283110999997,,272.6857713999998,5,272.7283110999997,272.7283110999997,0.028974799999559764,274.03437029999986,[0.265],[0.16166666666666665],[1],[0],[0],[1.3202004000013403],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
161,0,161,0,274.1298014999993,,274.0403379999989,10,274.1298014999993,274.1298014999993,0.054538700002012774,275.46700879999844,[0.25],[-0.07833333333333334],[1],[0],[0],[1.3726848999976937],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
162,0,162,0,275.53079629999775,,275.473300499998,5,275.53079629999775,275.53079629999775,0.02978900000016438,276.6025343000001,[0.35333333333333333],[0.02666666666666667],[1],[0],[0],[1.1001340000002529],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
163,0,163,0,276.69859240000005,,276.6083574000004,10,276.69859240000005,276.69859240000005,0.056503200001316145,278.30281009999817,[-0.15166666666666667],[-0.12833333333333333],[1],[0],[0],[1.6384107999983826],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
164,0,164,0,278.4008866999975,,278.3085304999986,10,278.4008866999975,278.4008866999975,0.057671800001116935,280.8746911999988,[0.051666666666666666],[0.46166666666666667],[1],[0],[0],[2.508984899999632],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
165,0,165,0,280.9708169999976,,280.8806224,10,280.9708169999976,280.9708169999976,0.053742899999633664,282.5087643000006,[0.315],[0.265],[1],[0],[0],[1.574985100000049],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
166,0,166,0,282.57172549999814,,282.5149394,5,282.57172549999814,282.57172549999814,0.029320900001039263,284.07656679999855,[-0.018333333333333333],[-0.4033333333333333],[1],[0],[0],[1.5329626000020653],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
167,0,167,0,284.1399485000002,,284.08248319999984,5,284.1399485000002,284.1399485000002,0.030170299996825634,285.7122367999982,[0.415],[-0.20333333333333334],[1],[0],[0],[1.6001982999987376],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
168,0,168,0,285.8084597999987,,285.71811420000085,10,285.8084597999987,285.8084597999987,0.054893800002901116,286.9473289999987,[0.26166666666666666],[-0.395],[1],[0],[0],[1.1748025999986567],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
169,0,169,0,287.04349530000036,,286.9533769000009,10,287.04349530000036,287.04349530000036,0.05393710000134888,288.28106919999846,[-0.315],[-0.42333333333333334],[1],[0],[0],[1.2744008000008762],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
170,0,170,0,288.32805169999847,,288.28701329999967,5,288.32805169999847,288.32805169999847,0.02845560000059777,290.0673031000006,[-0.095],[0.02],[1],[0],[0],[1.7520915999994031],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
171,0,171,0,290.18040219999966,,290.0764047999983,10,290.18040219999966,290.18040219999966,0.07456900000033784,291.8704276999997,[-0.49666666666666665],[-0.0016666666666666668],[1],[0],[0],[1.7210049999994226],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
172,0,172,0,291.99849899999754,,291.88036160000047,10,291.99849899999754,291.99849899999754,0.09522519999882206,294.53957380000065,[-0.035],[0.08],[1],[0],[0],[2.565551100000448],['target'],567548,001,2024-10-10_16h01.17.050,visual_search_exp,2024.1.5,None,2024-10-10 16h01.27.271528 +0530,
