pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,24,3,99,3,,,,,237.09975860000122,,237.07729280006606,237.09975860000122,238.10060690005776,238.10060690005776,238.10060690005776,238.10060690005776,238.13394840003457,239.10185289999936,239.10185289999936,239.41086509998422,z,1,0.28719880001153797,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,25,0,100,0,,,,,239.4354579000501,,239.4134537000209,239.4354579000501,240.43662950000726,240.43662950000726,240.43662950000726,240.43662950000726,240.47007400006987,241.43775909999385,241.43775909999385,241.9803609000519,x,1,0.5275529000209644,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,25,1,101,1,,,,,242.00492089998443,,241.9829083000077,242.00492089998443,243.00609939999413,243.00609939999413,243.00609939999413,243.00609939999413,243.0393435000442,244.00730419997126,244.00730419997126,244.38288010004908,v,1,0.35514539992436767,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,25,2,102,2,,,,,244.40760130004492,,244.38550279999617,244.40760130004492,245.40869479998946,245.40869479998946,245.40869479998946,245.40869479998946,245.44220100005623,246.4099145999644,246.4099145999644,246.71858410001732,c,1,0.3068865000968799,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,25,3,103,3,,,,,246.743622399983,,246.7211730000563,246.743622399983,247.74461569997948,247.74461569997948,247.74461569997948,247.74461569997948,247.77805229998194,248.74583879997954,248.74583879997954,249.05487450002693,z,1,0.29565179999917746,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,26,0,104,0,,,,,249.0798243000172,,249.05745079996996,249.0798243000172,250.08046289999038,250.08046289999038,250.08046289999038,250.08046289999038,250.11397060006857,251.08163350005634,251.08163350005634,251.4570403000107,x,1,0.3496504999930039,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,26,1,105,1,,,,,251.4820179999806,,251.4601677999599,251.4820179999806,252.48318920005113,252.48318920005113,252.48318920005113,252.48318920005113,252.51658759999555,253.4844031999819,253.4844031999819,253.82686589995865,v,1,0.32267010002397,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,26,2,106,2,,,,,253.85159269999713,,253.8294492000714,253.85159269999713,254.8523236999754,254.8523236999754,254.8523236999754,254.8523236999754,254.88565760001075,255.8534828000702,255.8534828000702,256.4625302000204,c,1,0.5916811999632046,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,26,3,107,3,,,,,256.48742989997845,,256.4651264999993,256.48742989997845,257.4885526000289,257.4885526000289,257.4885526000289,257.4885526000289,257.5218905999791,258.48977089999244,258.48977089999244,258.76546400005464,z,1,0.27380089997313917,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,27,0,108,0,,,,,258.7901248000562,,258.7680169000523,258.7901248000562,259.79105040000286,259.79105040000286,259.79105040000286,259.79105040000286,259.824440700002,260.7922996999696,260.7922996999696,260.8675983999856,x,1,0.06360720004886389,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,27,1,109,1,,,,,260.8925923999632,,260.87034280004445,260.8925923999632,261.8937584999949,261.8937584999949,261.8937584999949,261.8937584999949,261.92674520006403,262.895038299961,262.895038299961,263.33652210002765,v,1,0.4196766000241041,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,27,2,110,2,,,,,263.36187420005444,,263.3391669000266,263.36187420005444,264.36292850004975,264.36292850004975,264.36292850004975,264.36292850004975,264.3960451000603,265.36386689997744,265.36386689997744,265.8064602999948,c,1,0.40836170001421124,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,27,3,111,3,,,,,265.8312476000283,,265.8090302000055,265.8312476000283,266.8321048000362,266.8321048000362,266.8321048000362,266.8321048000362,266.86554649996106,267.8333696000045,267.8333696000045,268.2086157000158,z,1,0.3521188000449911,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,28,0,112,0,,,,,268.2336283000186,,268.21117590006907,268.2336283000186,269.23479220003355,269.23479220003355,269.23479220003355,269.23479220003355,269.2680365999695,270.2363359000301,270.2363359000301,270.61114970000926,x,1,0.34890109999105334,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,28,1,113,1,,,,,270.63631730002817,,270.61382760002743,270.63631730002817,271.6373347999761,271.6373347999761,271.6373347999761,271.6373347999761,271.67064180003945,272.63858430006076,272.63858430006076,273.01470379997045,v,1,0.3653684000018984,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,28,2,114,2,,,,,273.0389580000192,,273.01726940006483,273.0389580000192,274.03993690002244,274.03993690002244,274.03993690002244,274.03993690002244,274.0733306000475,275.05780189996585,275.05780189996585,275.366602199967,c,1,0.29261300002690405,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,28,3,115,3,,,,,275.3915016000392,,275.3691415999783,275.3915016000392,276.392755900044,276.392755900044,276.392755900044,276.392755900044,276.42611570004374,277.3939178000437,277.3939178000437,277.7362451000372,z,1,0.30823129997588694,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,29,0,116,0,,,,,277.7613149000099,,277.73883200006094,277.7613149000099,278.76214190002065,278.76214190002065,278.76214190002065,278.76214190002065,278.79535769997165,279.7630069999723,279.7630069999723,280.1052444999805,x,1,0.32461939996574074,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,29,1,117,1,,,,,280.13002380006947,,280.1077867000131,280.13002380006947,281.1310949999606,281.1310949999606,281.1310949999606,281.1310949999606,281.16453770000953,282.1325401000213,282.1325401000213,282.4747341000475,v,1,0.3275826999451965,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,29,2,118,2,,,,,282.49955229996704,,282.47734790004324,282.49955229996704,283.50051829998847,283.50051829998847,283.50051829998847,283.50051829998847,283.533866200014,284.5015969000524,284.5015969000524,284.84384430001955,c,1,0.31570009991992265,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,29,3,119,3,,,,,284.8687380000483,,284.8464615000412,284.8687380000483,285.86969550000504,285.86969550000504,285.86969550000504,285.86969550000504,285.9031699000625,286.87091120006517,286.87091120006517,287.17959449999034,z,1,0.30313150002621114,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,30,0,120,0,,,,,287.20464000001084,,287.18221700005233,287.20464000001084,288.20552580000367,288.20552580000367,288.20552580000367,288.20552580000367,288.2388346999651,289.20678460004274,289.20678460004274,289.48187270003837,x,1,0.25257150002289563,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,30,1,121,1,,,,,289.5070298999781,,289.48450969997793,289.5070298999781,290.5080338000553,290.5080338000553,290.5080338000553,290.5080338000553,290.54139270004816,291.5091075999662,291.5091075999662,291.8514430000214,v,1,0.32165769999846816,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,30,2,122,2,,,,,291.87622750003356,,291.85404850007035,291.87622750003356,292.8772444999777,292.8772444999777,292.8772444999777,292.8772444999777,292.9107466000132,293.87839329999406,293.87839329999406,294.22090089996345,c,1,0.32101160008460283,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,30,3,123,3,,,,,294.2456513000652,,294.22345399996266,294.2456513000652,295.24674329999834,295.24674329999834,295.24674329999834,295.24674329999834,295.279979199986,296.2477516999934,296.2477516999934,296.5565464000683,z,1,0.2981897999998182,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,31,0,124,0,,,,,296.58137220004573,,296.5591631999705,296.58137220004573,297.5823388999561,297.5823388999561,297.5823388999561,297.5823388999561,297.61588080006186,298.5835852000164,298.5835852000164,298.9932844999712,x,1,0.3769476000452414,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,31,1,125,1,,,,,299.0175312999636,,298.99590990005527,299.0175312999636,300.01858929998707,300.01858929998707,300.01858929998707,300.01858929998707,300.0519143000711,301.0196427999763,301.0196427999763,301.3614917000523,v,1,0.31379599997308105,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,31,2,126,2,,,,,301.38662600005046,,301.36424360005185,301.38662600005046,302.38768240006175,302.38768240006175,302.38768240006175,302.38768240006175,302.42095509998035,303.3892435999587,303.3892435999587,303.73134830000345,c,1,0.34038569999393076,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,31,3,127,3,,,,,303.75586779997684,,303.73400589998346,303.75586779997684,304.7570847000461,304.7570847000461,304.7570847000461,304.7570847000461,304.7902510999702,305.7581701000454,305.7581701000454,306.0680257000495,z,1,0.3061986999819055,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,32,0,128,0,,,,,306.09187360003125,,306.07077680004295,306.09187360003125,307.09276849997696,307.09276849997696,307.09276849997696,307.09276849997696,307.1261082000565,308.09409659996163,308.09409659996163,308.4359585000202,x,1,0.31804180005565286,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,32,1,129,1,,,,,308.46108410006855,,308.43856839998625,308.46108410006855,309.4620699000079,309.4620699000079,309.4620699000079,309.4620699000079,309.4957365000155,310.46342599997297,310.46342599997297,310.772540200036,v,1,0.3054378000088036,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,32,2,130,2,,,,,310.7968991000671,,310.77510590001475,310.7968991000671,311.79797680000775,311.79797680000775,311.79797680000775,311.79797680000775,311.83224410004914,312.7991583000403,312.7991583000403,313.2414869000204,c,1,0.433561599929817,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,32,3,131,3,,,,,313.26615449995734,,313.2441148000071,313.26615449995734,314.26747299998533,314.26747299998533,314.26747299998533,314.26747299998533,314.3009873999981,315.26854229997844,315.26854229997844,315.58002860005945,z,1,0.288780500064604,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,33,0,132,0,,,,,315.6022218000144,,315.5828561000526,315.6022218000144,316.60317859996576,316.60317859996576,316.60317859996576,316.60317859996576,316.63666429999284,317.6038708999986,317.6038708999986,318.0799111999804,x,1,0.44935939996503294,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,33,1,133,1,,,,,318.105155199999,,318.0824924999615,318.105155199999,319.1061109000584,319.1061109000584,319.1061109000584,319.1061109000584,319.13940210000146,320.1071387999691,320.1071387999691,320.44981480005663,v,1,0.3294521999778226,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,33,2,134,2,,,,,320.4742779000662,,320.45238030003384,320.4742779000662,321.4752552000573,321.4752552000573,321.4752552000573,321.4752552000573,321.50854640000034,322.4764506999636,322.4764506999636,322.8191729000537,c,1,0.3391531000379473,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,33,3,135,3,,,,,322.84379439998884,,322.82197910000104,322.84379439998884,323.8445018000202,323.8445018000202,323.8445018000202,323.8445018000202,323.8778539999621,324.84589710005093,324.84589710005093,325.1546032000333,z,1,0.2964829000411555,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,34,0,136,0,,,,,325.17941650003195,,325.15717640006915,325.17941650003195,326.16401940002106,326.16401940002106,326.16401940002106,326.16401940002106,326.1813050999772,327.18156110006385,327.18156110006385,327.52386399998795,x,1,0.31591839995235205,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,34,1,137,1,,,,,327.54858840000816,,327.5264563000528,327.54858840000816,328.5500228999881,328.5500228999881,328.5500228999881,328.5500228999881,328.58304920000955,329.55112239997834,329.55112239997834,329.9263948999578,v,1,0.3658209000714123,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,34,2,138,2,,,,,329.95127650001086,,329.9291542000137,329.95127650001086,330.9527131000068,330.9527131000068,330.9527131000068,330.9527131000068,330.98555099999066,331.95353960001376,331.95353960001376,332.2958391000284,c,1,0.33500410011038184,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,34,3,139,3,,,,,332.3205968000693,,332.29845230001956,332.3205968000693,333.32167380000465,333.32167380000465,333.32167380000465,333.32167380000465,333.35495790001005,334.32277410000097,334.32277410000097,334.63157950004097,z,1,0.29212070000357926,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,35,0,140,0,,,,,334.6563821999589,,334.6342267000582,334.6563821999589,335.65735490003135,335.65735490003135,335.65735490003135,335.65735490003135,335.6906872000545,336.6587917000288,336.6587917000288,336.9679632000625,x,1,0.2887967999558896,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,35,1,141,1,,,,,336.9926115999697,,336.9708922000136,336.9926115999697,337.9774727000622,337.9774727000622,337.9774727000622,337.9774727000622,337.9940754000563,338.99467270006426,338.99467270006426,339.33712390006986,v,1,0.337020100094378,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,35,2,142,2,,,,,339.36175210005604,,339.33969130006153,339.36175210005604,340.3625710000051,340.3625710000051,340.3625710000051,340.3625710000051,340.3961412999779,341.3638358999742,341.3638358999742,341.9057957000332,c,1,0.5139689999632537,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,35,3,143,3,,,,,341.93093390006106,,341.90835409995634,341.93093390006106,342.9321343000047,342.9321343000047,342.9321343000047,342.9321343000047,342.9654799000127,343.93358429998625,343.93358429998625,344.2751984000206,z,1,0.32559759996365756,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,36,0,144,0,,,,,344.30036820005625,,344.2779420999577,344.30036820005625,345.3015621000668,345.3015621000668,345.3015621000668,345.3015621000668,345.334902600036,346.30267610005103,346.30267610005103,346.6445903000422,x,1,0.32931320008356124,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,36,1,145,1,,,,,346.66965339996386,,346.6472075000638,346.66965339996386,347.67062450002413,347.67062450002413,347.67062450002413,347.67062450002413,347.7039232000243,348.6718765000114,348.6718765000114,349.11399880005047,v,1,0.42771620000712574,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,36,2,146,2,,,,,349.13874439999927,,349.1165963000385,349.13874439999927,350.1399956999812,350.1399956999812,350.1399956999812,350.1399956999812,350.17341789999045,351.14127869997174,351.14127869997174,351.48342790000606,c,1,0.33378690003883094,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,36,3,147,3,,,,,351.5084543999983,,351.48603410006035,351.5084543999983,352.50922420003917,352.50922420003917,352.50922420003917,352.50922420003917,352.54255680006463,353.51045529998373,353.51045529998373,353.78579860005993,z,1,0.2705682000378147,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,37,0,148,0,,,,,353.8108677000273,,353.7883742999984,353.8108677000273,354.8116701999679,354.8116701999679,354.8116701999679,354.8116701999679,354.84498609998263,355.81284300005063,355.81284300005063,356.27171660005115,x,1,0.4365108000347391,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,37,1,149,1,,,,,356.296647900017,,356.2742836000398,356.296647900017,357.2977076000534,357.2977076000534,357.2977076000534,357.2977076000534,357.3310776000144,358.2989704000065,358.2989704000065,358.875066800043,v,1,0.5610975000308827,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,37,2,150,2,,,,,358.8996352000395,,358.877688699984,358.8996352000395,359.9008007000666,359.9008007000666,359.9008007000666,359.9008007000666,359.93392380001023,360.9018150999909,360.9018150999909,361.2438902000431,c,1,0.3261907999403775,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,37,3,151,3,,,,,361.26897930004634,,361.2467028000392,361.26897930004634,362.2700387999648,362.2700387999648,362.2700387999648,362.2700387999648,362.303240200039,363.2710789999692,363.2710789999692,363.58011910005007,z,1,0.28429949993733317,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,38,0,152,0,,,,,363.60480990004726,,363.58269219996873,363.60480990004726,364.60595790005755,364.60595790005755,364.60595790005755,364.60595790005755,364.63907120004296,365.6069731999887,365.6069731999887,365.9158615999622,x,1,0.2911994999740273,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,38,1,153,1,,,,,365.94073649996426,,365.9185210999567,365.94073649996426,366.9416232999647,366.9416232999647,366.9416232999647,366.9416232999647,366.97514460003003,367.94310929998755,367.94310929998755,368.35157820000313,v,1,0.3778258999809623,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,38,2,154,2,,,,,368.37670650007203,,368.35418709996156,368.37670650007203,369.37768240005244,369.37768240005244,369.37768240005244,369.37768240005244,369.4109792000381,370.37894389999565,370.37894389999565,370.78788209997583,c,1,0.3898054000455886,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,38,3,155,3,,,,,370.8126041999785,,370.79051379999146,370.8126041999785,371.813474799972,371.813474799972,371.813474799972,371.813474799972,371.8473810000578,372.8148333999561,372.8148333999561,373.0901807000628,z,1,0.24291699996683747,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,39,0,156,0,,,,,373.1152352000354,,373.09281970001757,373.1152352000354,374.11621919996105,374.11621919996105,374.11621919996105,374.11621919996105,374.149773000041,375.11741710000206,375.11741710000206,375.4926948000211,x,1,0.357658899971284,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,39,1,157,1,,,,,375.5176817000611,,375.49533349997364,375.5176817000611,376.5189145000186,376.5189145000186,376.5189145000186,376.5189145000186,376.5521199000068,377.52004029997624,377.52004029997624,377.82927700004075,v,1,0.27605580003000796,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,39,2,158,2,,,,,377.85372560005635,,377.8321709999582,377.85372560005635,378.8546629999764,378.8546629999764,378.8546629999764,378.8546629999764,378.88810640003067,379.85587279999163,379.85587279999163,379.9643291999819,c,1,0.07451840001158416,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,39,3,159,3,,,,,379.9892809999874,,379.9668824999826,379.9892809999874,380.9907660000026,380.9907660000026,380.9907660000026,380.9907660000026,381.0237448000116,381.99160439998377,381.99160439998377,382.40091990004294,z,1,0.38669960002880543,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,40,0,160,0,,,,,382.4252813999774,,382.40350270003546,382.4252813999774,383.42631100001745,383.42631100001745,383.42631100001745,383.42631100001745,383.45971019996796,384.42765770002734,384.42765770002734,385.0698300000513,x,1,0.610416500014253,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,40,1,161,1,,,,,385.095199399977,,385.0723882999737,385.095199399977,386.0961680000182,386.0961680000182,386.0961680000182,386.0961680000182,386.12944950000383,387.09717880003154,387.09717880003154,387.4393577000592,v,1,0.32957020006142557,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,40,2,162,2,,,,,387.4642006000504,,387.44198000000324,387.4642006000504,388.4652044000104,388.4652044000104,388.4652044000104,388.4652044000104,388.49849310005084,389.4665211000247,389.4665211000247,389.8087601000443,c,1,0.32502430002205074,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,40,3,163,3,,,,,389.8335451000603,,389.8113316000672,389.8335451000603,390.834444200038,390.834444200038,390.834444200038,390.834444200038,390.8679089000216,391.8356046000263,391.8356046000263,391.9774317999836,z,1,0.11540639994200319,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,41,0,164,0,,,,,392.00254730007146,,391.9799775000429,392.00254730007146,392.98798440000974,392.98798440000974,392.98798440000974,392.98798440000974,393.00466550001875,394.0047091000015,394.0047091000015,394.4142630000133,x,1,0.40782939991913736,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,41,1,165,1,,,,,394.438435100019,,394.4168098999653,394.438435100019,395.43946490006056,395.43946490006056,395.43946490006056,395.43946490006056,395.47285819996614,396.440972100012,396.440972100012,396.783255700022,v,1,0.3364419999998063,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,41,2,166,2,,,,,396.80771109997295,,396.7858303000685,396.80771109997295,397.80888580007013,397.80888580007013,397.80888580007013,397.80888580007013,397.84216210001614,398.8100066999905,398.8100066999905,399.31909460003953,c,1,0.505013499991037,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,41,3,167,3,,,,,399.344426900032,,399.3216121000005,399.344426900032,400.34513070003595,400.34513070003595,400.34513070003595,400.34513070003595,400.3782094999915,401.34621530002914,401.34621530002914,401.6884468999924,z,1,0.32932609994895756,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,42,0,168,0,,,,,401.7131661999738,,401.6910079000518,401.7131661999738,402.7141840000404,402.7141840000404,402.7141840000404,402.7141840000404,402.74755750002805,403.71545580006205,403.71545580006205,404.1241844999604,x,1,0.39302129996940494,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,42,1,169,1,,,,,404.1491423000116,,404.12699749995954,404.1491423000116,405.1502226999728,405.1502226999728,405.1502226999728,405.1502226999728,405.183559600031,406.15146530000493,406.15146530000493,406.5268100000685,v,1,0.3597331000491977,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,42,2,170,2,,,,,406.5517007999588,,406.5293901000405,406.5517007999588,407.5528652999783,407.5528652999783,407.5528652999783,407.5528652999783,407.586176599958,408.5540721999714,408.5540721999714,408.5961541000288,c,1,0.009831500006839633,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,42,3,171,3,,,,,408.62073189998046,,408.598763099988,408.62073189998046,409.62193240004126,409.62193240004126,409.62193240004126,409.62193240004126,409.65528249996714,410.622917199973,410.622917199973,411.16590969997924,z,1,0.5306337000802159,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,43,0,172,0,,,,,411.1902649999829,,411.168537999969,411.1902649999829,412.1917301999638,412.1917301999638,412.1917301999638,412.1917301999638,412.22418600006495,413.19294690003153,413.19294690003153,413.5346665000543,x,1,0.32651129993610084,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,43,1,173,1,,,,,413.5594389999751,,413.5372341000475,413.5594389999751,414.56049369997345,414.56049369997345,414.56049369997345,414.56049369997345,414.59381069999654,415.56172600004356,415.56172600004356,415.87049750005826,v,1,0.30614730005618185,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
